Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,target,tenure_ratio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
56,1255,1,2,1,2066,2,22,5,3,3,2,1,0,0,0.6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
47,359,2,4,1,17169,3,19,26,2,20,17,5,6,0,0.7692307692307693,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24,1476,4,1,4,4162,1,12,5,3,5,4,0,3,0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
32,601,7,5,4,9204,4,12,7,3,4,3,0,3,0,0.5714285714285714,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
34,401,1,3,4,3294,5,17,7,2,5,4,0,2,0,0.7142857142857143,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41,1283,5,5,2,2127,2,12,7,5,4,2,0,3,0,0.5714285714285714,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40,663,9,4,3,3975,3,11,11,2,8,7,0,7,0,0.7272727272727273,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
31,326,8,2,1,10793,1,18,13,5,13,7,9,9,0,1.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
46,377,9,3,1,10096,4,11,28,1,7,7,4,3,1,0.25,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
39,592,2,3,1,3646,2,23,11,2,1,0,0,0,1,0.09090909090909091,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31,1445,1,5,3,7446,1,11,10,2,10,8,4,7,1,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
45,1038,20,3,2,10851,2,18,24,2,7,7,0,7,0,0.2916666666666667,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31,1398,8,2,4,2109,9,18,8,3,3,2,0,2,0,0.375,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
31,523,2,3,2,3722,6,13,7,2,2,2,2,2,1,0.2857142857142857,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
45,1448,29,3,2,9380,4,18,10,4,3,1,1,2,0,0.3,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
48,1221,7,3,3,5486,4,11,15,3,2,2,2,2,0,0.13333333333333333,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34,1107,9,4,1,2742,1,15,2,0,2,2,2,2,1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
40,218,8,1,4,13757,2,11,16,5,9,8,4,8,0,0.5625,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,866,5,3,4,8463,0,18,6,4,5,4,1,3,0,0.8333333333333334,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
44,981,5,3,3,3162,3,14,7,5,5,2,0,3,0,0.7142857142857143,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
53,447,2,3,4,16598,4,12,35,2,9,8,8,8,0,0.2571428571428571,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
49,1495,5,4,1,6651,2,14,20,0,3,2,1,2,0,0.15,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
40,896,2,3,3,2345,2,14,8,3,3,1,1,2,0,0.375,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
44,1467,20,3,4,3420,1,13,6,3,5,2,1,3,0,0.8333333333333334,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
33,430,7,3,4,4373,0,14,5,2,4,3,0,3,0,0.8,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
34,1326,3,3,4,4759,3,18,15,2,13,9,3,12,0,0.8666666666666667,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
30,1358,16,1,4,5301,8,15,4,2,2,1,2,2,0,0.5,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
42,748,9,2,1,3673,1,13,12,3,12,9,5,8,0,1.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
44,383,1,5,1,4768,7,12,11,4,1,0,0,0,0,0.09090909090909091,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30,990,7,3,3,1274,1,13,1,2,1,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
57,405,1,2,2,4900,0,24,13,2,12,9,2,8,0,0.9230769230769231,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
49,1490,7,4,3,10466,3,14,29,3,8,7,0,7,0,0.27586206896551724,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,829,15,3,2,17007,7,14,16,3,14,8,6,9,0,0.875,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,1496,1,3,1,2909,3,15,5,3,3,2,1,2,1,0.6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
29,115,13,3,1,5765,5,11,7,4,5,3,0,0,1,0.7142857142857143,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
34,790,24,4,1,4599,0,23,16,2,15,9,10,10,1,0.9375,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
35,660,7,1,4,2404,1,13,1,3,1,0,0,0,0,1.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
24,381,9,3,2,3172,2,11,4,2,0,0,0,0,1,0.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
24,830,13,2,4,2033,1,13,1,2,1,0,0,0,0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
44,1193,2,1,2,10209,5,18,16,2,2,2,2,2,0,0.125,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
29,1246,19,3,3,8620,1,14,10,3,10,7,0,4,0,1.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30,330,1,3,3,2064,0,21,6,3,5,3,1,3,0,0.8333333333333334,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
55,1229,4,4,4,4035,0,16,4,2,3,2,1,2,0,0.75,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
33,1099,4,4,1,3838,8,11,8,5,5,4,0,2,0,0.625,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
47,571,14,3,3,4591,3,17,11,4,5,4,1,2,0,0.45454545454545453,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
28,289,2,2,3,2561,7,11,8,2,0,0,0,0,1,0.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
28,1423,1,3,1,1563,1,14,1,2,1,0,0,0,0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28,467,7,3,3,4898,0,14,5,5,4,2,1,3,0,0.8,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
49,271,3,2,3,4789,4,25,10,3,3,2,1,2,0,0.3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29,410,2,1,4,3180,0,13,4,3,3,2,0,2,0,0.75,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28,1083,29,1,3,6549,1,14,8,2,8,6,1,7,0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
33,516,8,5,4,6388,2,17,14,6,0,0,0,0,0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
32,495,10,3,3,11244,2,25,10,5,5,2,0,0,0,0.5,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
54,1050,11,4,2,16032,3,20,26,2,14,9,1,12,0,0.5384615384615384,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,224,1,4,1,2362,6,13,11,2,9,7,0,7,1,0.8181818181818182,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
44,136,28,3,4,16328,3,13,24,1,20,6,14,17,0,0.8333333333333334,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
39,1089,6,3,2,8376,4,18,9,3,2,0,2,2,0,0.2222222222222222,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
46,228,3,3,3,16606,8,12,23,2,13,12,5,1,0,0.5652173913043478,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
35,1029,16,3,4,8606,1,19,11,3,11,8,3,3,0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,507,20,1,1,2272,0,14,5,2,4,3,1,2,0,0.8,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
40,676,9,4,4,2018,3,14,15,3,5,4,1,0,1,0.3333333333333333,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
34,971,1,3,4,7083,1,14,10,3,10,9,8,6,0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
31,561,3,3,4,4084,1,12,7,2,7,2,7,7,1,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50,333,22,5,3,14411,1,13,32,2,32,6,13,9,0,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
34,1440,7,2,2,2308,0,25,12,4,11,10,5,7,0,0.9166666666666666,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
42,1210,2,3,3,4841,4,14,4,3,1,0,0,0,0,0.25,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
37,674,13,3,1,4285,1,17,10,2,10,8,3,7,0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
29,441,8,1,3,9715,3,13,9,3,7,7,0,7,0,0.7777777777777778,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33,575,25,3,4,4320,1,13,5,2,5,3,0,2,0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
45,950,28,3,4,2132,4,20,8,3,5,4,0,3,0,0.625,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
42,288,2,3,4,10124,2,14,24,3,20,8,13,9,0,0.8333333333333334,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
40,1342,9,2,1,5473,0,12,9,5,8,4,7,1,0,0.8888888888888888,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
33,589,28,4,2,5207,1,12,15,3,15,14,5,7,0,1.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
40,898,6,2,3,16437,1,21,21,2,21,7,7,7,0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
24,350,21,2,3,2296,0,14,2,3,1,1,0,0,0,0.5,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
40,1142,8,2,4,4069,3,18,8,2,2,2,2,2,0,0.25,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
45,538,1,4,1,7441,1,12,10,4,10,8,7,7,0,1.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
35,1402,28,4,2,2430,0,23,6,5,5,3,4,2,0,0.8333333333333334,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
32,824,5,2,4,5878,3,12,12,2,7,1,2,5,0,0.5833333333333334,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,1157,2,4,3,2644,3,21,7,3,3,2,1,2,0,0.42857142857142855,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
48,492,16,4,3,6439,8,14,18,2,8,7,7,7,0,0.4444444444444444,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,598,9,3,3,2451,6,18,5,2,1,0,0,0,0,0.2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
33,1242,8,4,1,6392,2,13,8,6,2,2,2,2,0,0.25,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
30,740,1,3,2,9714,1,11,10,4,10,8,6,7,1,1.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
38,888,10,4,3,6077,3,11,10,2,6,3,1,2,0,0.6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
35,992,1,3,4,2450,1,19,3,3,3,0,1,2,0,1.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
30,1288,29,4,3,9250,3,12,9,3,4,2,1,3,0,0.4444444444444444,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
35,104,2,3,1,2074,1,12,1,2,1,0,0,0,1,1.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53,607,2,5,3,10169,0,16,34,4,33,7,1,9,1,0.9705882352941176,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
38,903,2,3,3,4855,4,11,7,2,5,2,1,4,1,0.7142857142857143,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
32,1200,1,4,4,4087,4,14,9,3,6,5,1,2,0,0.6666666666666666,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
48,1108,15,4,3,2367,8,12,10,3,8,2,7,6,0,0.8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
34,479,7,4,1,2972,1,13,1,4,1,0,0,0,0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
55,685,26,5,3,19586,1,21,36,3,36,6,2,13,0,1.0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
34,1351,1,4,2,5484,9,17,9,3,2,2,2,1,0,0.2222222222222222,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
26,474,3,3,1,2061,1,21,1,5,1,0,0,0,0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,1245,14,3,3,9924,0,11,10,3,9,8,7,7,0,0.9,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
38,437,16,3,2,4198,2,12,8,5,3,2,1,2,0,0.375,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,884,1,4,2,6815,6,13,15,5,1,0,0,0,0,0.06666666666666667,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,1370,3,1,2,4723,1,18,10,3,10,9,1,5,0,1.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
35,670,10,4,1,6142,3,16,10,4,5,2,0,4,0,0.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39,1462,6,3,4,8237,2,11,11,3,7,6,7,6,0,0.6363636363636364,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
29,995,2,1,1,8853,1,19,6,0,6,4,1,3,0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,264,9,3,3,19331,4,16,27,2,1,0,0,0,0,0.037037037037037035,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
23,977,10,3,4,2073,2,16,4,2,2,2,2,2,0,0.5,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
36,1302,6,4,1,5562,3,13,9,3,3,2,0,2,0,0.3333333333333333,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
42,1059,9,2,4,19613,8,22,24,2,1,0,0,1,0,0.041666666666666664,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
35,750,28,3,2,3407,1,17,10,3,10,9,6,8,0,1.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
34,653,10,4,4,5063,1,14,8,3,8,2,7,7,0,1.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
40,118,14,2,4,4639,1,15,5,2,5,4,1,2,0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
43,990,27,3,4,4876,5,12,8,0,6,4,0,2,0,0.75,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
35,1349,7,2,3,2690,1,18,1,5,1,0,0,1,0,1.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
46,563,1,4,4,17567,1,15,27,5,26,0,0,12,0,0.9629629629629629,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
28,329,24,3,3,2408,1,17,1,3,1,1,0,0,1,1.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
22,457,26,2,2,2814,1,14,4,2,4,2,1,3,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
50,1234,20,5,2,11245,2,15,32,3,30,8,12,13,0,0.9375,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
32,634,5,4,2,3312,3,17,6,3,3,2,0,2,0,0.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
44,1313,7,3,2,19049,0,14,23,4,22,7,1,10,0,0.9565217391304348,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,241,7,3,2,2141,1,12,6,3,6,4,1,1,0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
45,1015,5,5,3,5769,1,14,10,3,10,7,1,4,0,1.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
45,336,26,3,1,4385,1,15,10,2,10,7,4,5,0,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
31,715,2,4,4,5332,7,13,10,3,5,2,0,3,0,0.5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
36,559,12,4,3,4663,9,12,7,2,3,2,1,1,0,0.42857142857142855,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
34,426,10,4,3,4724,1,13,9,3,9,7,7,2,0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
49,722,25,4,3,3211,1,14,10,3,9,6,1,4,0,0.9,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39,1387,10,5,2,5377,2,13,10,3,7,7,7,7,0,0.7,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
27,1302,19,3,4,4066,1,11,7,3,7,7,0,7,0,1.0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
35,819,18,5,2,5208,1,11,16,2,16,15,1,10,0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
28,580,27,3,2,4877,0,21,6,5,5,3,0,0,0,0.8333333333333334,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,546,5,1,3,3117,1,18,3,2,2,2,2,2,0,0.6666666666666666,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
18,544,3,2,2,1569,1,12,0,2,0,0,0,0,1,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
47,1176,26,4,4,19658,3,11,27,2,5,2,1,0,0,0.18518518518518517,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39,170,3,2,3,3069,0,15,11,3,10,8,0,7,0,0.9090909090909091,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
40,884,15,3,1,10435,1,13,18,2,18,15,14,12,0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35,208,8,4,3,4148,1,12,15,5,14,11,2,9,0,0.9333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,671,19,3,3,5768,3,17,9,2,4,3,0,2,0,0.4444444444444444,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
39,711,4,3,1,5042,0,13,10,2,9,2,3,8,0,0.9,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
45,1329,2,2,4,5770,1,19,10,3,10,7,3,9,0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
38,397,2,2,4,7756,3,19,10,6,5,4,0,2,0,0.5,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
35,737,10,3,4,10306,9,17,15,3,13,12,6,0,1,0.8666666666666667,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
37,1470,10,3,2,3936,1,11,8,2,8,4,7,7,0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40,448,16,3,3,7945,6,15,18,2,4,2,3,3,0,0.2222222222222222,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
44,602,1,5,1,5743,4,11,14,3,10,7,0,2,0,0.7142857142857143,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
48,365,4,5,3,15202,2,25,23,3,2,2,2,2,0,0.08695652173913043,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
35,763,15,2,1,5440,6,14,7,2,2,2,2,2,1,0.2857142857142857,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
24,567,2,1,1,3760,1,13,6,2,6,3,1,3,0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
27,486,8,3,2,3517,7,17,5,0,3,2,0,2,0,0.6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27,591,2,3,4,2580,2,13,6,0,4,2,1,2,0,0.6666666666666666,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
40,1329,7,3,1,2166,3,14,10,3,4,2,0,3,1,0.4,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
29,469,10,3,3,5869,9,11,8,2,5,2,1,4,0,0.625,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
36,711,5,4,2,8008,4,12,9,6,3,2,0,2,0,0.3333333333333333,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,772,2,1,4,5206,1,17,7,6,7,7,0,7,0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
39,492,12,3,4,5295,4,21,7,3,5,4,1,0,0,0.7142857142857143,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
49,301,22,4,1,16413,3,16,27,2,4,2,1,2,0,0.14814814814814814,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
50,813,17,5,4,13269,5,15,19,3,14,11,1,11,0,0.7368421052631579,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,1141,2,3,3,2783,1,19,2,3,2,2,2,2,0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34,1130,3,3,4,5433,1,12,11,2,11,8,7,9,0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,311,7,3,1,2013,2,11,15,4,4,3,1,3,0,0.26666666666666666,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
49,465,6,1,3,13966,2,19,30,3,15,11,2,12,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
36,894,1,4,4,4374,0,15,4,6,3,2,1,2,0,0.75,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36,1040,3,2,4,6842,6,20,13,3,5,4,0,4,0,0.38461538461538464,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,584,22,5,2,17426,3,25,36,6,10,8,4,7,0,0.2777777777777778,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43,1291,15,2,3,17603,1,24,14,3,14,10,6,11,0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
35,880,12,4,4,4581,3,24,13,2,11,9,6,7,1,0.8461538461538461,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
38,1189,1,3,4,4735,7,15,19,4,13,11,2,9,0,0.6842105263157895,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
29,991,5,3,1,4187,1,13,10,3,10,0,0,9,0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
33,392,2,4,4,5505,1,14,6,5,6,2,0,4,0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
32,977,2,3,4,5470,0,13,10,4,9,5,1,6,0,0.9,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31,1112,5,4,1,5476,1,11,10,2,10,0,0,2,0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
49,464,16,3,4,2587,4,16,17,2,2,2,2,2,0,0.11764705882352941,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38,148,2,3,4,2440,1,22,4,3,4,3,3,3,0,1.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
